household_key,actual_churn_flag,p_churn_raw,p_churn_calibrated,predicted_churn,p_future_active,predicted_discounted_value_60d_if_active,predicted_expected_discounted_value_60d,annual_discount_rate,future_active_flag,future_revenue_60d,discounted_future_revenue_60d,risk_decile,value_decile,priority_segment,risk_rank,risk_value_score,risk_value_rank,expected_incremental_profit_conservative,profitable_to_treat_conservative,predicted_discounted_margin_60d_if_active_conservative,predicted_expected_discounted_margin_60d_conservative,expected_incremental_profit_base,profitable_to_treat_base,predicted_discounted_margin_60d_if_active_base,predicted_expected_discounted_margin_60d_base,expected_incremental_profit_optimistic,profitable_to_treat_optimistic,predicted_discounted_margin_60d_if_active_optimistic,predicted_expected_discounted_margin_60d_optimistic,profit_rank_base,priority_rank,priority_rank_source,recommended_treatment_action_base,business_decision_note_base,recommended_item_1,recommended_item_group_1,predicted_purchase_score_1,strongest_purchased_anchor_item_1,strongest_purchased_anchor_group_1,anchor_item_similarity_1,score_method_1,rule_group_1,discount_leakage_risk_1,recommended_item_2,recommended_item_group_2,predicted_purchase_score_2,strongest_purchased_anchor_item_2,strongest_purchased_anchor_group_2,anchor_item_similarity_2,score_method_2,rule_group_2,discount_leakage_risk_2,recommended_item_3,recommended_item_group_3,predicted_purchase_score_3,strongest_purchased_anchor_item_3,strongest_purchased_anchor_group_3,anchor_item_similarity_3,score_method_3,rule_group_3,discount_leakage_risk_3,offer_available_flag,recommendation_source,primary_offer_discount_leakage_risk
259,0,0.35226595,0.088709675,0,0.9722222222222222,95.15115184588986,92.50806429461514,0.08,1,54.89,54.580326803526745,7,7,Low Risk - Low Value,1519,8.440827734772663,1797,-4.949355036072624,False,19.03023036917797,18.50161285892303,-4.894489651099931,False,23.787787961472464,23.127016073653785,-4.797420135428853,False,28.545345553766957,27.75241928838454,1797,1519,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3079296178218605,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2849423716603917,PEPPERS-ALL,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
26,0,0.42887482,0.088709675,0,0.9722222222222222,198.20087611846293,192.6952962262834,0.08,1,274.25,272.46528395424673,7,5,Low Risk - Low Value,1520,17.582335260707918,1217,-4.894505993604243,False,39.64017522369259,38.53905924525668,-4.780220804626428,False,49.55021902961573,48.17382405657085,-4.578023955958077,False,59.46026283553888,57.80858886788502,1217,1520,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - ALL OTHERS,PRODUCE,0.2744222047656169,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,DRY SAUCES/GRAVY,GROCERY,0.2282555852757665,VEGETABLES - SHELF STABLE,GROCERY,0.2863911092185076,top_5_filtered_similarity_mean,,unknown,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2412654476218795,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
260,0,0.4378943,0.088709675,0,0.8823529411764706,40.20903402915617,35.47855943749074,0.08,1,60.85,60.470290326274664,7,9,Low Risk - Low Value,1521,3.5669303317674945,2016,-4.978598419057927,False,8.041806805831234,7.0957118874981475,-4.955413369916717,False,10.052258507289043,8.869639859372684,-4.914393672486951,False,12.062710208746852,10.643567831247221,2016,1521,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,SOFT DRINKS,GROCERY,0.3396502047343285,BAG SNACKS,GROCERY,0.3745399682866184,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
262,1,0.41767642,0.088709675,0,0.9912280701754386,408.5836448965821,404.99957783608573,0.08,1,57.22,56.936384356276534,7,2,Low Risk - High Value,1522,36.24532225740521,484,-4.782528077110218,False,81.71672897931643,80.99991556721716,-4.546933462269355,False,102.14591122414552,101.24989445902143,-4.130112270388553,False,122.57509346897461,121.49987335082571,484,1522,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TOMATOES,PRODUCE,0.2761557904804445,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,BEANS - CANNED GLASS & MW,GROCERY,0.2502438584895924,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,top_5_filtered_similarity_mean,,unknown,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.2412918137834933,EGGS,GROCERY,0.2588535501733761,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
263,0,0.39504388,0.088709675,0,1.0,507.19484883571624,507.19484883571624,0.08,1,539.98,536.6800281994066,7,2,Low Risk - High Value,1523,44.993090088076215,302,-4.730041472697679,False,101.43896976714325,101.43896976714325,-4.437586362089997,False,126.79871220892906,126.79871220892906,-3.920165843554515,False,152.15845465071487,152.15845465071487,302,1523,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.2675614778766366,COLD CEREAL,GROCERY,0.310442902696737,top_5_filtered_similarity_mean,,unknown,MEAT - MISC,MEAT-PCKGD,0.2009877190376639,BAKED BREAD/BUNS/ROLLS,GROCERY,0.219924990855053,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
268,0,0.3879247,0.088709675,0,0.8823529411764706,115.02620494269523,101.49371024355462,0.08,1,22.31,22.19270679996679,7,7,Low Risk - Low Value,1524,10.203937231138058,1692,-4.9387763796127135,False,23.005240988539047,20.298742048710924,-4.872450781932612,False,28.756551235673808,25.373427560888654,-4.755105507738205,False,34.507861482808565,30.448113073066384,1692,1524,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,VEGETABLES - ALL OTHERS,PRODUCE,0.2749299696147994,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
269,0,0.37602133,0.088709675,0,0.9722222222222222,134.14833996753978,130.4219971906637,0.08,1,512.75,509.8191165855307,7,6,Low Risk - Low Value,1525,11.900255610207136,1583,-4.928598469836948,False,26.829667993507957,26.08439943813274,-4.851246801749026,False,33.537084991884946,32.60549929766592,-4.7143938668542535,False,40.24450199026193,39.1265991571991,1583,1525,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
27,0,0.35780507,0.088709675,0,0.9912280701754386,530.4944665366875,525.8410063039095,0.08,1,705.4,700.7469907068023,7,2,Low Risk - High Value,1526,47.05999159672519,269,-4.71764006425337,False,106.0988933073375,105.1682012607819,-4.411750092689398,False,132.62361663417187,131.46025157597737,-3.8705602076073333,False,159.14833996100623,157.75230189117283,269,1526,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BAKED BREAD/BUNS/ROLLS,GROCERY,0.3960036640882999,CHEESE,GROCERY,0.4500893368435206,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.2655755428059164,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2382692918310086,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
270,0,0.44894186,0.088709675,0,0.9206930733164912,118.24003504520599,108.86278125482032,0.08,1,231.26,229.7294488869499,7,7,Low Risk - Low Value,1527,10.48903505431582,1671,-4.937065792757454,False,23.648007009041198,21.772556250964065,-4.8688870590680615,False,29.560008761301496,27.21569531370508,-4.7482631600178555,False,35.47201051356179,32.658834376446094,1671,1527,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3079296178218605,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,REFRGRATD JUICES/DRNKS,GROCERY,0.2907590494067334,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
271,0,0.44952574,0.088709675,0,0.9696969696969697,52.575575584129,50.98237632400388,0.08,1,524.96,522.3513333335347,7,8,Low Risk - Low Value,1528,4.663962211208082,1968,-4.972016228103766,False,10.5151151168258,10.196475264800776,-4.941700471135778,False,13.14389389603225,12.74559408100097,-4.888064907518584,False,15.772672675238699,15.294712897201164,1968,1528,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.3297960080838648,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3079296178218605,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
273,0,0.38261732,0.088709675,0,0.9912280701754386,196.4798572438938,194.7563497242105,0.08,1,184.88,183.83570281510436,7,5,Low Risk - Low Value,1529,17.42966423606222,1224,-4.8954220197072384,False,39.295971448778765,38.9512699448421,-4.782129192474569,False,49.11996431097345,48.68908743105263,-4.5816880605303405,False,58.94395717316814,58.42690491726315,1224,1529,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,COOKIES/CONES,GROCERY,0.2570404838344838,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2701127294036504,top_5_filtered_similarity_mean,,unknown,APPLES,PRODUCE,0.2522396962151765,TROPICAL FRUIT,PRODUCE,0.3157515828963674,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
275,0,0.45378256,0.088709675,0,0.9912280701754386,436.22260298337335,432.39608892211567,0.08,1,480.56,477.381671465476,7,2,Low Risk - High Value,1530,38.697165240420915,432,-4.767817019932865,False,87.24452059667468,86.47921778442314,-4.51628542433814,False,109.05565074584334,108.09902223052892,-4.071268039105066,False,130.866780895012,129.7188266766347,432,1530,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",YOGURT,GROCERY,0.2772439685363733,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
276,1,0.441254,0.088709675,0,1.0,281.45821080770554,281.45821080770554,0.08,1,127.24,126.47388674913913,7,4,Low Risk - Low Value,1531,24.968066343673947,836,-4.850191609277551,False,56.29164216154111,56.29164216154111,-4.687899164150866,False,70.36455270192639,70.36455270192639,-4.400766410897366,False,84.43746324231167,84.43746324231167,836,1531,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,YOGURT,GROCERY,0.2639678315486081,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,top_5_filtered_similarity_mean,,unknown,SHAVING CARE PRODUCTS,DRUG GM,0.1085495737875694,DEODORANTS,DRUG GM,0.1640140838777556,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
279,0,0.3950402,0.088709675,0,0.9722222222222222,67.22827621186151,65.36082409486536,0.08,1,8.99,8.982420723934366,7,8,Low Risk - Low Value,1532,5.96379851847847,1921,-4.964217210642243,False,13.445655242372304,13.072164818973073,-4.925452516953738,False,16.807069052965378,16.34020602371634,-4.856868836307851,False,20.168482863558452,19.608247228459607,1921,1532,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.266733281915695,VEGETABLES - ALL OTHERS,PRODUCE,0.2848437197977615,top_5_filtered_similarity_mean,,unknown,FROZEN MEAT,MEAT-PCKGD,0.2001023633466546,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2147755003870752,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
28,0,0.38911757,0.088709675,0,0.9912280701754386,236.59081267018783,234.51545466430898,0.08,1,159.9,159.1562631644556,7,4,Low Risk - Low Value,1533,20.987894046867368,1027,-4.874072641888382,False,47.31816253403757,46.9030909328618,-4.737651318905598,False,59.14770316754696,58.628863666077244,-4.496290545519291,False,70.97724380105635,70.35463639929269,1027,1533,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",EGGS,GROCERY,0.3376697066701287,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
285,0,0.4363804,0.088709675,0,0.9912280701754386,338.01755971249963,335.0524933992321,0.08,1,436.47,433.2473279188257,7,3,Low Risk - High Value,1534,29.98542779053794,653,-4.820087442071267,False,67.60351194249994,67.01049867984642,-4.625182144748191,False,84.50438992812491,83.76312334980803,-4.28034973680473,False,101.40526791374988,100.51574801976963,653,1534,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.3080359520241253,top_5_filtered_similarity_mean,,unknown,CARROTS,PRODUCE,0.2208507458306497,VEGETABLES - ALL OTHERS,PRODUCE,0.2897394778503322,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
286,0,0.39794442,0.088709675,0,0.9444444444444444,80.14892447001876,75.6962064439066,0.08,1,157.48,156.1792831428303,7,8,Low Risk - Low Value,1535,7.109985023349527,1857,-4.957340091949949,False,16.02978489400375,15.13924128878132,-4.911125185342018,False,20.03723111750469,18.92405161097665,-4.829360360335345,False,24.044677341005627,22.70886193317198,1857,1535,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,HOT DOGS,MEAT-PCKGD,0.2448886810772522,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
287,0,0.4591064,0.088709675,0,0.9912280701754386,191.0423824643698,189.36657209187533,0.08,1,482.04,478.64126559758995,7,5,Low Risk - Low Value,1536,16.947307616770118,1257,-4.8983161592811975,False,38.20847649287396,37.87331441837507,-4.7881586503423215,False,47.76059561609245,47.34164302296883,-4.593264619332582,False,57.31271473931094,56.8099716275626,1257,1536,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,LAUNDRY DETERGENTS,GROCERY,0.1934320020744392,BLEACH,GROCERY,0.2307686363504701,top_5_filtered_similarity_mean,,unknown,SHAVING CARE PRODUCTS,DRUG GM,0.1085495737875694,DEODORANTS,DRUG GM,0.1640140838777556,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
288,0,0.4604711,0.088709675,0,0.9912280701754386,234.93421797445538,232.87339150099524,0.08,1,363.83,361.97421170764005,7,4,Low Risk - Low Value,1537,20.84093807017396,1039,-4.874954377705343,False,46.98684359489108,46.574678300199054,-4.739488268652837,False,58.733554493613845,58.21834787524881,-4.499817488941419,False,70.4802653923366,69.86201745029857,1039,1537,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",MILK BY-PRODUCTS,GROCERY,0.294640734087666,CHEESE,GROCERY,0.3594694939563704,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
289,0,0.38308063,0.088709675,0,1.0,464.79992337150804,464.79992337150804,0.08,1,567.86,564.4453728578744,7,2,Low Risk - High Value,1538,41.232250038010484,378,-4.75260651189254,False,92.95998467430161,92.95998467430161,-4.484596863702903,False,116.19998084287701,116.19998084287701,-4.010426004282293,False,139.4399770114524,139.4399770114524,378,1538,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,PASTA SAUCE,GROCERY,0.3059174963037782,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
29,0,0.40680292,0.088709675,0,0.9722222222222222,97.29771762901122,94.59500325042757,0.08,1,59.12,58.64725777326735,7,7,Low Risk - Low Value,1539,8.63124888727779,1783,-4.948212509213569,False,19.459543525802246,18.919000650085515,-4.8921093866436385,False,24.324429407252804,23.64875081260689,-4.79285002779272,False,29.189315288703362,28.37850097512827,1783,1539,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,DRY NOODLES/PASTA,GROCERY,0.2850056109003929,VEGETABLES - SHELF STABLE,GROCERY,0.3133692216426972,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2732057025044946,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
290,0,0.4056604,0.088709675,0,0.9912280701754386,431.484351919584,427.69940146414905,0.08,1,452.43,449.800966441605,7,2,Low Risk - High Value,1540,38.27683652954702,438,-4.770338992074549,False,86.29687038391681,85.53988029282982,-4.521539533334384,False,107.871087979896,106.92485036603726,-4.081355928113085,False,129.4453055758752,128.3098204392447,438,1540,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,YOGURT,GROCERY,0.2772439685363733,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,top_5_filtered_similarity_mean,,unknown,BREAD,PASTRY,0.1470293295714163,CHEESE,GROCERY,0.1557607498519516,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
291,0,0.4079006,0.088709675,0,0.9722222222222222,186.61045634772373,181.42683256028695,0.08,1,342.14,340.63362343263947,7,5,Low Risk - Low Value,1541,16.554152892332954,1289,-4.90067508751225,False,37.32209126954475,36.285366512057394,-4.793073084500975,False,46.65261408693093,45.35670814007174,-4.602700332669544,False,55.983136904317114,54.42804976808608,1289,1541,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.266733281915695,VEGETABLES - ALL OTHERS,PRODUCE,0.2848437197977615,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
292,0,0.37330705,0.088709675,0,0.9722222222222222,116.1276086091381,112.9018417033287,0.08,1,70.41,70.08336432630875,7,7,Low Risk - Low Value,1542,10.301642392184858,1688,-4.9381901486751545,False,23.22552172182762,22.580368340665743,-4.871229467393882,False,29.031902152284523,28.225460425832175,-4.752760583885391,False,34.83828258274143,33.87055251099861,1688,1542,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3297960080838648,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,DRY BN/VEG/POTATO/RICE,GROCERY,0.2738456439392192,VEGETABLES - SHELF STABLE,GROCERY,0.3098131037514412,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2732057025044946,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
293,0,0.37415043,0.088709675,0,1.0,490.94520353409143,490.94520353409143,0.08,1,99.6,98.772001504493,7,2,Low Risk - High Value,1543,43.55158933815021,325,-4.738690476773493,False,98.18904070681829,98.18904070681829,-4.455605121842414,False,122.73630088352286,122.73630088352286,-3.954761861371135,False,147.2835610602274,147.2835610602274,325,1543,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,top_5_filtered_similarity_mean,A_campaign_ready_manual_add,low,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,CITRUS,PRODUCE,0.212824922576905,TROPICAL FRUIT,PRODUCE,0.252136735330623,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
294,0,0.4032359,0.088709675,0,1.0,477.4384037901862,477.4384037901862,0.08,1,381.16,378.73548043599556,7,2,Low Risk - High Value,1544,42.35340552560922,357,-4.745879579296521,False,95.48768075803724,95.48768075803724,-4.470582419813656,False,119.35960094754655,119.35960094754655,-3.983518272721169,False,143.23152113705586,143.23152113705586,357,1544,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHICKEN,MEAT,0.2482307303734491,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,PAPER TOWELS,GROCERY,0.2252075464592894,BATH TISSUES,GROCERY,0.3180553357212143,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
297,0,0.3925571,0.088709675,0,1.0,455.7014306037175,455.7014306037175,0.08,1,586.99,582.8142841862638,7,2,Low Risk - High Value,1545,40.42512570363163,395,-4.757449257661551,False,91.1402861207435,91.1402861207435,-4.494685918094479,False,113.92535765092937,113.92535765092937,-4.029796988205701,False,136.71042918111525,136.71042918111525,395,1545,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BATH TISSUES,GROCERY,0.2322023418886529,PAPER TOWELS,GROCERY,0.3180553357212143,top_5_filtered_similarity_mean,,unknown,CITRUS,PRODUCE,0.212824922576905,TROPICAL FRUIT,PRODUCE,0.252136735330623,top_5_filtered_similarity_mean,,unknown,BREAD,PASTRY,0.1470293295714163,CHEESE,GROCERY,0.1557607498519516,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
