household_key,actual_churn_flag,p_churn_raw,p_churn_calibrated,predicted_churn,p_future_active,predicted_discounted_value_60d_if_active,predicted_expected_discounted_value_60d,annual_discount_rate,future_active_flag,future_revenue_60d,discounted_future_revenue_60d,risk_decile,value_decile,priority_segment,risk_rank,risk_value_score,risk_value_rank,expected_incremental_profit_conservative,profitable_to_treat_conservative,predicted_discounted_margin_60d_if_active_conservative,predicted_expected_discounted_margin_60d_conservative,expected_incremental_profit_base,profitable_to_treat_base,predicted_discounted_margin_60d_if_active_base,predicted_expected_discounted_margin_60d_base,expected_incremental_profit_optimistic,profitable_to_treat_optimistic,predicted_discounted_margin_60d_if_active_optimistic,predicted_expected_discounted_margin_60d_optimistic,profit_rank_base,priority_rank,priority_rank_source,recommended_treatment_action_base,business_decision_note_base,recommended_item_1,recommended_item_group_1,predicted_purchase_score_1,strongest_purchased_anchor_item_1,strongest_purchased_anchor_group_1,anchor_item_similarity_1,score_method_1,rule_group_1,discount_leakage_risk_1,recommended_item_2,recommended_item_group_2,predicted_purchase_score_2,strongest_purchased_anchor_item_2,strongest_purchased_anchor_group_2,anchor_item_similarity_2,score_method_2,rule_group_2,discount_leakage_risk_2,recommended_item_3,recommended_item_group_3,predicted_purchase_score_3,strongest_purchased_anchor_item_3,strongest_purchased_anchor_group_3,anchor_item_similarity_3,score_method_3,rule_group_3,discount_leakage_risk_3,offer_available_flag,recommendation_source,primary_offer_discount_leakage_risk
152,0,0.3888739,0.10025365479900956,0,0.9722222222222222,105.67101405644763,102.7357081104352,0.08,1,76.97,76.24313550591958,6,7,Low Risk - Low Value,1268,10.593905365476388,1848,-4.936436567807141,False,21.134202811289526,20.54714162208704,-4.867576182931545,False,26.417753514111908,25.6839270276088,-4.745746271228566,False,31.70130421693429,30.82071243313056,1848,1268,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3199410163759696,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.266733281915695,VEGETABLES - ALL OTHERS,PRODUCE,0.2848437197977615,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
166,0,0.38881028,0.10023281480249659,0,0.9912280701754386,260.2407499727676,257.95793637651525,0.08,1,502.73,499.3070330607403,6,4,Low Risk - Low Value,1269,26.084662896083234,889,-4.843492022623501,False,52.048149994553526,51.591587275303056,-4.67394171379896,False,65.0601874931919,64.48948409412881,-4.373968090494002,False,78.07222499183028,77.38738091295457,889,1269,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DINNER MXS:DRY,GROCERY,0.2920154451100905,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,top_5_filtered_similarity_mean,A_campaign_ready,low,TOMATOES,PRODUCE,0.266733281915695,VEGETABLES - ALL OTHERS,PRODUCE,0.2848437197977615,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
735,0,0.38855723,0.10014997120555864,0,0.9696969696969697,127.0471545912655,123.1972408157726,0.08,1,142.53,141.9334987868501,6,6,Low Risk - Low Value,1270,12.723768874063397,1670,-4.92365738675562,False,25.4094309182531,24.639448163154523,-4.840952889074208,False,31.761788647816374,30.79931020394315,-4.694629547022479,False,38.11414637737965,36.95917224473178,1670,1270,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",MILK BY-PRODUCTS,GROCERY,0.294640734087666,CHEESE,GROCERY,0.3594694939563704,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2424,0,0.3885402,0.10014440235053933,0,0.9912280701754386,299.64927539169764,297.020772975981,0.08,1,320.56,318.27645591342264,6,3,Low Risk - High Value,1271,30.008197598873732,754,-4.8199508144067575,False,59.92985507833953,59.404154595196204,-4.624897530014079,False,74.91231884792441,74.25519324399525,-4.27980325762703,False,89.89478261750929,89.1062318927943,754,1271,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,MOLASSES/SYRUP/PANCAKE MIXS,GROCERY,0.1581467201360126,FRZN BREAKFAST FOODS,GROCERY,0.1737033100904705,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
915,0,0.3884838,0.1001259422479564,0,0.9722222222222222,74.93020905437635,72.84881435842145,0.08,1,104.0,103.43492427073366,6,8,Low Risk - Low Value,1272,7.502457784405786,2101,-4.954985253293565,False,14.986041810875271,14.56976287168429,-4.906219277694928,False,18.732552263594087,18.212203589605362,-4.819941013174261,False,22.479062716312903,21.854644307526435,2101,1272,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESE,GROCERY,0.4011825298503307,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.2793127260208813,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1776,1,0.38842896,0.10010800188769677,0,0.9912280701754386,301.95158519391316,299.3028870781771,0.08,1,206.26,205.5240093069558,6,3,Low Risk - High Value,1273,30.22776986058529,745,-4.818633380836488,False,60.390317038782634,59.86057741563542,-4.622152876742684,False,75.48789629847829,74.82572176954427,-4.274533523345953,False,90.58547555817394,89.79086612345313,745,1273,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,DINNER MXS:DRY,GROCERY,0.2895480126380982,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
858,0,0.38841754,0.10010426792195429,0,0.9722222222222222,50.9171426363638,49.502777563131474,0.08,1,88.01,87.27081078091061,6,8,Low Risk - Low Value,1274,5.097023288290924,2269,-4.969417860270254,False,10.18342852727276,9.900555512626296,-4.936287208896363,False,12.72928565909095,12.375694390782868,-4.877671441081018,False,15.27514279090914,14.850833268939441,2269,1274,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3079296178218605,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2185,0,0.38836738,0.10008786138806583,0,0.9722222222222222,535.1000565495387,520.2361660898293,0.08,1,650.27,646.446137416777,6,2,Low Risk - High Value,1275,53.55702028867642,276,-4.678657878267941,False,107.02001130990776,104.04723321796587,-4.330537246391545,False,133.7750141373847,130.05904152245733,-3.7146315130717658,False,160.53001696486163,156.0708498269488,276,1275,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.3080359520241253,top_5_filtered_similarity_mean,,unknown,DRIED FRUIT,NUTRITION,0.0793021563516876,FRUIT - SHELF STABLE,GROCERY,0.1377757387126933,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
663,0,0.38836294,0.1000864089936921,0,0.9912280701754386,275.970686296106,273.5498908022805,0.08,1,356.2,354.08022170078283,6,4,Low Risk - Low Value,1276,27.620914978901965,836,-4.834274510126588,False,55.19413725922121,54.7099781604561,-4.654738562763725,False,68.9926715740265,68.38747270057013,-4.337098040506353,False,82.7912058888318,82.06496724068415,836,1276,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3199410163759696,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2783615935036775,VEGETABLES - ALL OTHERS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1718,0,0.38833725,0.10007800691872237,0,0.8823529411764706,93.71389547456117,82.68873130108338,0.08,1,174.03,172.57558070761667,6,7,Low Risk - Low Value,1277,9.378699879683557,1961,-4.9437278007218985,False,18.742779094912233,16.537746260216675,-4.882766251503956,False,23.428473868640292,20.672182825270845,-4.774911202887594,False,28.11416864236835,24.806619390325015,1961,1277,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",YOGURT,GROCERY,0.2772439685363733,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.2482307303734491,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
699,0,0.38820887,0.1000360254331686,0,0.9912280701754386,589.6729558951521,584.5003861065981,0.08,1,1042.91,1036.6862258247118,6,1,Low Risk - High Value,1278,58.98853881317914,229,-4.6460687671209255,False,117.93459117903042,116.90007722131962,-4.262643264835261,False,147.41823897378802,146.12509652664951,-3.584275068483701,False,176.9018867685456,175.35011583197942,229,1278,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHICKEN,MEAT,0.2482307303734491,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,FRZN BREAKFAST FOODS,GROCERY,0.1941798760691216,FROZEN PIZZA,GROCERY,0.2007656514703239,top_5_filtered_similarity_mean,,unknown,HERBS,PRODUCE,0.1652912415099841,ONIONS,PRODUCE,0.2130115219511374,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2489,0,0.38817108,0.10002367174767002,0,0.9722222222222222,526.1197013367349,511.5052651884923,0.08,1,309.12,307.3104912715942,6,2,Low Risk - High Value,1279,52.62442430648776,285,-4.684253454161073,False,105.22394026734699,102.30105303769847,-4.342194696168903,False,131.52992533418373,127.87631629712307,-3.7370138166442937,False,157.83591040102047,153.45157955654767,285,1279,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,DIAPERS & DISPOSABLES,DRUG GM,0.0839012483557363,BABY HBC,DRUG GM,0.2580220311217301,top_5_filtered_similarity_mean,,unknown,SNACK NUTS,GROCERY,0.077114246757159,BAG SNACKS,GROCERY,0.1323215844087364,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
658,0,0.3879837,0.09996243970896157,0,0.9722222222222222,135.1756028053734,131.42072494966857,0.08,1,27.24,27.05330645531403,6,6,Low Risk - Low Value,1280,13.512483045554674,1591,-4.918925101726672,False,27.035120561074677,26.284144989933715,-4.831093961930566,False,33.79390070134335,32.85518123741714,-4.675700406906688,False,40.552680841612016,39.42621748490057,1591,1280,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,top_5_filtered_similarity_mean,A_campaign_ready_manual_add,low,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,FROZEN MEAT,MEAT-PCKGD,0.2001023633466546,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2147755003870752,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
1402,0,0.38794616,0.0999501719875235,0,0.9912280701754386,202.72261098962338,200.94434247217055,0.08,1,18.73,18.596248948287695,6,5,Low Risk - Low Value,1281,20.262159834172678,1155,-4.878427040994964,False,40.54452219792468,40.18886849443411,-4.746723002072842,False,50.680652747405844,50.23608561804264,-4.513708163979856,False,60.81678329688701,60.28330274165116,1155,1281,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,SOUP,GROCERY,0.3150781238596861,VEGETABLES - SHELF STABLE,GROCERY,0.3347097120331105,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1293,0,0.38781688,0.09990794621038365,0,0.9912280701754386,283.8500042982955,281.36009197988943,0.08,1,326.59,324.3741248014704,6,4,Low Risk - Low Value,1282,28.358870961251277,810,-4.829846774232492,False,56.770000859659106,56.27201839597789,-4.645514112984359,False,70.96250107457388,70.34002299497236,-4.31938709692997,False,85.15500128948865,84.40802759396682,810,1282,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",MILK BY-PRODUCTS,GROCERY,0.294640734087666,CHEESE,GROCERY,0.3594694939563704,top_5_filtered_similarity_mean,,unknown,APPLES,PRODUCE,0.2539719389867499,TROPICAL FRUIT,PRODUCE,0.3157515828963674,top_5_filtered_similarity_mean,,unknown,FROZEN MEAT,MEAT-PCKGD,0.2066536386460709,FROZEN PIZZA,GROCERY,0.2228097770077094,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2144,1,0.3877542,0.09988748146921766,0,0.9722222222222222,248.46091161446168,241.55921962517107,0.08,0,0.0,0.0,6,4,Low Risk - Low Value,1283,24.81813470471447,931,-4.851091191771713,False,49.692182322892336,48.31184392503422,-4.6897733161910695,False,62.11522790361542,60.38980490629277,-4.404364767086853,False,74.5382734843385,72.46776588755132,931,1283,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",YOGURT,GROCERY,0.2772439685363733,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,top_5_filtered_similarity_mean,,unknown,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,HAIR CARE PRODUCTS,DRUG GM,0.1610358314858656,SOAP - LIQUID & BAR,DRUG GM,0.2076627808915452,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1146,0,0.38770023,0.0998698612288378,0,1.0,807.5548931449454,807.5548931449454,0.08,1,997.68,991.8183484051906,6,1,Low Risk - High Value,1284,80.65039511305463,86,-4.516097629321672,False,161.51097862898908,161.51097862898908,-3.991870061086817,False,201.88872328623634,201.88872328623634,-3.0643905172866885,False,242.2664679434836,242.2664679434836,86,1284,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BATH TISSUES,GROCERY,0.2068214796182509,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2294465824885763,top_5_filtered_similarity_mean,,unknown,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,top_5_filtered_similarity_mean,,unknown,BREAD,PASTRY,0.1470293295714163,CHEESE,GROCERY,0.1557607498519516,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1747,0,0.38766548,0.09985851801961983,0,0.9912280701754386,112.78959074468474,111.80020836973137,0.08,1,196.25,194.8501867418151,6,7,Low Risk - Low Value,1285,11.263001379803647,1797,-4.932421991721178,False,22.55791814893695,22.360041673946274,-4.859212482752454,False,28.197397686171186,27.95005209243284,-4.729687966884713,False,33.83687722340542,33.540062510919405,1797,1285,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CANNED JUICES,GROCERY,0.2656950814354297,FLUID MILK PRODUCTS,GROCERY,0.292787362687846,top_5_filtered_similarity_mean,,unknown,HERBS,PRODUCE,0.1652912415099841,ONIONS,PRODUCE,0.2130115219511374,top_5_filtered_similarity_mean,,unknown,SOAP - LIQUID & BAR,DRUG GM,0.1594885025172859,HAIR CARE PRODUCTS,DRUG GM,0.2076627808915452,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2151,0,0.38762033,0.09984378134130366,0,0.7916666666666666,98.77656791398024,78.19811626523436,0.08,1,423.68,420.5637518062972,6,8,Low Risk - Low Value,1286,9.862226048447875,1917,-4.940826643709313,False,19.75531358279605,15.639623253046873,-4.876722174394401,False,24.69414197849506,19.54952906630859,-4.763306574837251,False,29.632970374194073,23.459434879570306,1917,1286,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3199410163759696,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.2761557904804445,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
248,0,0.38758716,0.0998329562215707,0,0.9722222222222222,627.840084955705,610.4000825958243,0.08,1,765.08997,760.7359745121636,6,1,Low Risk - High Value,1287,62.67913171553013,193,-4.623925209706819,False,125.56801699114101,122.08001651916487,-4.2165108535558735,False,156.96002123892626,152.60002064895608,-3.495700838827277,False,188.3520254867115,183.12002477874728,193,1287,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FLOUR & MEALS,GROCERY,0.1591365964247062,SUGARS/SWEETNERS,GROCERY,0.1907342342278968,top_5_filtered_similarity_mean,,unknown,SQUASH,PRODUCE,0.1179232148064063,VEGETABLES - ALL OTHERS,PRODUCE,0.1632681289648347,top_5_filtered_similarity_mean,,unknown,SHAVING CARE PRODUCTS,DRUG GM,0.1085495737875694,DEODORANTS,DRUG GM,0.1640140838777556,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1019,0,0.3873151,0.09974420627151305,0,0.9722222222222222,101.1684585053155,98.35822354683451,0.08,1,132.88,132.0273917479163,6,7,Low Risk - Low Value,1288,10.090967593325198,1895,-4.9394541944400485,False,20.2336917010631,19.671644709366902,-4.873862905083435,False,25.292114626328875,24.589555886708627,-4.757816777760195,False,30.35053755159465,29.507467064050353,1895,1288,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
714,0,0.38702065,0.09964823433635162,0,0.9722222222222222,364.9502676776797,354.8127602421886,0.08,1,390.15,387.77230041195793,6,3,Low Risk - High Value,1289,36.36664979465967,576,-4.781800101232042,False,72.99005353553594,70.96255204843771,-4.545416877566754,False,91.23756691941992,88.70319006054714,-4.127200404928168,False,109.4850803033039,106.44382807265657,576,1289,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",YOGURT,GROCERY,0.2772439685363733,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,top_5_filtered_similarity_mean,,unknown,MEAT - MISC,MEAT-PCKGD,0.2009877190376639,BAKED BREAD/BUNS/ROLLS,GROCERY,0.219924990855053,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1995,0,0.38699278,0.09963915622686682,0,0.9912280701754386,1219.718224136912,1209.0189414690444,0.08,1,2252.29,2239.175548897385,6,1,Low Risk - High Value,1290,121.53169468753435,7,-4.270809831874794,False,243.94364482738243,241.8037882938089,-3.4808538164058205,False,304.929556034228,302.2547353672611,-2.083239327499176,False,365.9154672410736,362.7056824407133,7,1290,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FRZN POTATOES,GROCERY,0.2047058526184542,FROZEN PIZZA,GROCERY,0.2140193763716565,top_5_filtered_similarity_mean,,unknown,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,top_5_filtered_similarity_mean,,unknown,SMOKED MEATS,MEAT,0.1247086513674071,VEGETABLES - SHELF STABLE,GROCERY,0.1315980758492565,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2397,0,0.38697895,0.0996346514274245,0,0.7916666666666666,104.03196398995101,82.35863815871122,0.08,1,166.9,165.4334011614583,6,7,Low Risk - Low Value,1291,10.365188469449146,1875,-4.937808869183305,False,20.806392797990203,16.471727631742244,-4.870435144131886,False,26.007990997487752,20.589659539677804,-4.75123547673322,False,31.209589196985302,24.707591447613364,1875,1291,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3079296178218605,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
795,0,0.3867058,0.09954569934499051,0,0.9722222222222222,103.5235132432267,100.64786009758151,0.08,1,136.83,136.49508548309305,6,7,Low Risk - Low Value,1292,10.305320524447389,1882,-4.938168076853316,False,20.70470264864534,20.129572019516303,-4.871183493444407,False,25.880878310806676,25.16196502439538,-4.752672307413262,False,31.05705397296801,30.194358029274454,1882,1292,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",ONIONS,PRODUCE,0.2863010880839721,PEPPERS-ALL,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,FRUIT - SHELF STABLE,GROCERY,0.2689146813172519,VEGETABLES - SHELF STABLE,GROCERY,0.3068776590838217,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1979,0,0.38669422,0.09954193553082846,0,0.9722222222222222,80.5200348630029,78.28336722791948,0.08,1,106.84,106.45020192267518,6,8,Low Risk - Low Value,1293,8.015120119273096,2063,-4.9519092792843615,False,16.104006972600583,15.656673445583898,-4.8998109985090865,False,20.130008715750726,19.57084180697987,-4.807637117137446,False,24.15601045890087,23.485010168375844,2063,1293,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,EGGS,GROCERY,0.3324233432099738,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
